"Nombre","curso","edad","Asignatura","Detalle_Nota","Nota","Asistencia","Observacion de conducta"
"Azucena Jerez-Patiño","2do Medio A","15","Educación Física","Ensayo 1","3,5","83%","Creativo y con gran potencial."
"Azucena Jerez-Patiño","2do Medio A","15","Educación Física","Prueba 2","6,3","83%","Creativo y con gran potencial."
"Azucena Jerez-Patiño","2do Medio A","15","Educación Física","Tarea 3","4,5","83%","Creativo y con gran potencial."
"Jose Jose Carlos Falcó Espinosa","3ro Medio A","17","Historia","Laboratorio 1","3,1","85%","Interrumpe en clases"
"Jose Jose Carlos Falcó Espinosa","3ro Medio A","17","Historia","Prueba 2","6,8","85%","Interrumpe en clases"
"Jose Jose Carlos Falcó Espinosa","3ro Medio A","17","Matemáticas","Control 1","6,7","85%","Interrumpe en clases"
"Jose Jose Carlos Falcó Espinosa","3ro Medio A","17","Matemáticas","Prueba 2","5,4","85%","Interrumpe en clases"
"Jose Jose Carlos Falcó Espinosa","3ro Medio A","17","Matemáticas","Laboratorio 3","5,6","85%","Interrumpe en clases"
"Jose Jose Carlos Falcó Espinosa","3ro Medio A","17","Matemáticas","Prueba 4","3,8","85%","Interrumpe en clases"
"Jose Jose Carlos Falcó Espinosa","3ro Medio A","17","Ciencias","Prueba 1","3,5","85%","Interrumpe en clases"
"Jose Jose Carlos Falcó Espinosa","3ro Medio A","17","Ciencias","Ensayo 2","6,8","85%","Interrumpe en clases"
"Jose Jose Carlos Falcó Espinosa","3ro Medio A","17","Ciencias","Tarea 3","6,6","85%","Interrumpe en clases"
"Jose Jose Carlos Falcó Espinosa","3ro Medio A","17","Ciencias","Laboratorio 4","5,4","85%","Interrumpe en clases"
"Maximiliano Donato Guardia Matas","3ro Medio A","16","Lenguaje","Exposición 1","5,5","98%","Interrumpe en clases"
"Maximiliano Donato Guardia Matas","3ro Medio A","16","Lenguaje","Control 2","3,7","98%","Interrumpe en clases"
"Maximiliano Donato Guardia Matas","3ro Medio A","16","Lenguaje","Tarea 3","5,8","98%","Interrumpe en clases"
"Maximiliano Donato Guardia Matas","3ro Medio A","16","Educación Física","Laboratorio 1","4,1","98%","Interrumpe en clases"
"Maximiliano Donato Guardia Matas","3ro Medio A","16","Educación Física","Laboratorio 2","4,4","98%","Interrumpe en clases"
"Maximiliano Donato Guardia Matas","3ro Medio A","16","Educación Física","Tarea 3","4,4","98%","Interrumpe en clases"
"Maximiliano Donato Guardia Matas","3ro Medio A","16","Educación Física","Laboratorio 4","5,1","98%","Interrumpe en clases"
"Maximiliano Donato Guardia Matas","3ro Medio A","16","Ciencias","Control 1","3,7","98%","Interrumpe en clases"
"Maximiliano Donato Guardia Matas","3ro Medio A","16","Ciencias","Prueba 2","4,1","98%","Interrumpe en clases"
"Ainara de Valero","1ro Medio A","18","Inglés","Laboratorio 1","5,9","89%","Presenta dificultades para seguir instrucciones."
"Ainara de Valero","1ro Medio A","18","Inglés","Ensayo 2","3,3","89%","Presenta dificultades para seguir instrucciones."
"Ainara de Valero","1ro Medio A","18","Historia","Tarea 1","5,3","89%","Presenta dificultades para seguir instrucciones."
"Ainara de Valero","1ro Medio A","18","Historia","Prueba 2","5,7","89%","Presenta dificultades para seguir instrucciones."
"Ainara de Valero","1ro Medio A","18","Historia","Exposición 3","4,7","89%","Presenta dificultades para seguir instrucciones."
"Ainara de Valero","1ro Medio A","18","Historia","Tarea 4","5,5","89%","Presenta dificultades para seguir instrucciones."
"Ainara de Valero","1ro Medio A","18","Matemáticas","Control 1","6,2","89%","Presenta dificultades para seguir instrucciones."
"Ainara de Valero","1ro Medio A","18","Matemáticas","Laboratorio 2","4,0","89%","Presenta dificultades para seguir instrucciones."
"Ainara de Valero","1ro Medio A","18","Educación Física","Ensayo 1","6,4","89%","Presenta dificultades para seguir instrucciones."
"Ainara de Valero","1ro Medio A","18","Educación Física","Laboratorio 2","6,4","89%","Presenta dificultades para seguir instrucciones."
"Sebastián Quero Garcés","3ro Medio A","14","Lenguaje","Prueba 1","5,3","100%","Creativo y con gran potencial."
"Sebastián Quero Garcés","3ro Medio A","14","Lenguaje","Tarea 2","5,5","100%","Creativo y con gran potencial."
"Sebastián Quero Garcés","3ro Medio A","14","Lenguaje","Exposición 3","4,9","100%","Creativo y con gran potencial."
"Sebastián Quero Garcés","3ro Medio A","14","Lenguaje","Ensayo 4","3,7","100%","Creativo y con gran potencial."
"Sebastián Quero Garcés","3ro Medio A","14","Historia","Prueba 1","6,5","100%","Creativo y con gran potencial."
"Sebastián Quero Garcés","3ro Medio A","14","Historia","Tarea 2","6,1","100%","Creativo y con gran potencial."
"Sebastián Quero Garcés","3ro Medio A","14","Historia","Prueba 3","4,2","100%","Creativo y con gran potencial."
"Sebastián Quero Garcés","3ro Medio A","14","Historia","Exposición 4","4,1","100%","Creativo y con gran potencial."
"Sebastián Quero Garcés","3ro Medio A","14","Ciencias","Laboratorio 1","6,2","100%","Creativo y con gran potencial."
"Sebastián Quero Garcés","3ro Medio A","14","Ciencias","Laboratorio 2","5,4","100%","Creativo y con gran potencial."
"Sebastián Quero Garcés","3ro Medio A","14","Ciencias","Tarea 3","4,3","100%","Creativo y con gran potencial."
"Sebastián Quero Garcés","3ro Medio A","14","Ciencias","Control 4","6,2","100%","Creativo y con gran potencial."
"Sebastián Quero Garcés","3ro Medio A","14","Inglés","Exposición 1","3,7","100%","Creativo y con gran potencial."
"Sebastián Quero Garcés","3ro Medio A","14","Inglés","Laboratorio 2","6,1","100%","Creativo y con gran potencial."
"Sebastián Quero Garcés","3ro Medio A","14","Inglés","Exposición 3","4,2","100%","Creativo y con gran potencial."
"Sebastián Quero Garcés","3ro Medio A","14","Inglés","Ensayo 4","6,4","100%","Creativo y con gran potencial."
"Aitor Esteban Romeu","2do Medio B","17","Lenguaje","Ensayo 1","3,3","100%","A menudo no trae sus materiales de trabajo."
"Aitor Esteban Romeu","2do Medio B","17","Lenguaje","Exposición 2","4,5","100%","A menudo no trae sus materiales de trabajo."
"Aitor Esteban Romeu","2do Medio B","17","Educación Física","Control 1","6,9","100%","A menudo no trae sus materiales de trabajo."
"Aitor Esteban Romeu","2do Medio B","17","Educación Física","Laboratorio 2","4,2","100%","A menudo no trae sus materiales de trabajo."
"Aitor Esteban Romeu","2do Medio B","17","Educación Física","Control 3","4,7","100%","A menudo no trae sus materiales de trabajo."
"Aitor Esteban Romeu","2do Medio B","17","Educación Física","Ensayo 4","6,2","100%","A menudo no trae sus materiales de trabajo."
"Aitor Esteban Romeu","2do Medio B","17","Inglés","Laboratorio 1","6,1","100%","A menudo no trae sus materiales de trabajo."
"Aitor Esteban Romeu","2do Medio B","17","Inglés","Prueba 2","5,1","100%","A menudo no trae sus materiales de trabajo."
"Aitor Esteban Romeu","2do Medio B","17","Inglés","Control 3","3,0","100%","A menudo no trae sus materiales de trabajo."
"Aitor Esteban Romeu","2do Medio B","17","Inglés","Laboratorio 4","6,4","100%","A menudo no trae sus materiales de trabajo."
"Aitor Esteban Romeu","2do Medio B","17","Matemáticas","Laboratorio 1","5,3","100%","A menudo no trae sus materiales de trabajo."
"Aitor Esteban Romeu","2do Medio B","17","Matemáticas","Control 2","3,8","100%","A menudo no trae sus materiales de trabajo."
"Venceslás Martin-Escrivá","1ro Medio A","14","Educación Física","Ensayo 1","3,9","84%","A menudo no trae sus materiales de trabajo."
"Venceslás Martin-Escrivá","1ro Medio A","14","Educación Física","Tarea 2","4,7","84%","A menudo no trae sus materiales de trabajo."
"Venceslás Martin-Escrivá","1ro Medio A","14","Educación Física","Tarea 3","3,0","84%","A menudo no trae sus materiales de trabajo."
"Venceslás Martin-Escrivá","1ro Medio A","14","Inglés","Laboratorio 1","5,1","84%","A menudo no trae sus materiales de trabajo."
"Venceslás Martin-Escrivá","1ro Medio A","14","Inglés","Control 2","4,0","84%","A menudo no trae sus materiales de trabajo."
"Venceslás Martin-Escrivá","1ro Medio A","14","Inglés","Exposición 3","3,1","84%","A menudo no trae sus materiales de trabajo."
"Venceslás Martin-Escrivá","1ro Medio A","14","Historia","Ensayo 1","3,2","84%","A menudo no trae sus materiales de trabajo."
"Venceslás Martin-Escrivá","1ro Medio A","14","Historia","Tarea 2","5,8","84%","A menudo no trae sus materiales de trabajo."
"Venceslás Martin-Escrivá","1ro Medio A","14","Historia","Control 3","3,5","84%","A menudo no trae sus materiales de trabajo."
"Venceslás Martin-Escrivá","1ro Medio A","14","Ciencias","Laboratorio 1","5,8","84%","A menudo no trae sus materiales de trabajo."
"Venceslás Martin-Escrivá","1ro Medio A","14","Ciencias","Prueba 2","6,6","84%","A menudo no trae sus materiales de trabajo."
"Venceslás Martin-Escrivá","1ro Medio A","14","Matemáticas","Tarea 1","5,0","84%","A menudo no trae sus materiales de trabajo."
"Venceslás Martin-Escrivá","1ro Medio A","14","Matemáticas","Prueba 2","3,9","84%","A menudo no trae sus materiales de trabajo."
"Venceslás Martin-Escrivá","1ro Medio A","14","Lenguaje","Prueba 1","5,7","84%","A menudo no trae sus materiales de trabajo."
"Venceslás Martin-Escrivá","1ro Medio A","14","Lenguaje","Prueba 2","4,6","84%","A menudo no trae sus materiales de trabajo."
"Venceslás Martin-Escrivá","1ro Medio A","14","Lenguaje","Control 3","5,8","84%","A menudo no trae sus materiales de trabajo."
"Venceslás Martin-Escrivá","1ro Medio A","14","Lenguaje","Prueba 4","3,6","84%","A menudo no trae sus materiales de trabajo."
"Marianela Selena Pacheco Cadenas","1ro Medio A","18","Inglés","Ensayo 1","6,1","86%","Copia prueba a un compañero."
"Marianela Selena Pacheco Cadenas","1ro Medio A","18","Inglés","Laboratorio 2","4,5","86%","Copia prueba a un compañero."
"Marianela Selena Pacheco Cadenas","1ro Medio A","18","Educación Física","Exposición 1","6,4","86%","Copia prueba a un compañero."
"Marianela Selena Pacheco Cadenas","1ro Medio A","18","Educación Física","Ensayo 2","3,6","86%","Copia prueba a un compañero."
"Marianela Selena Pacheco Cadenas","1ro Medio A","18","Educación Física","Ensayo 3","5,0","86%","Copia prueba a un compañero."
"Marianela Selena Pacheco Cadenas","1ro Medio A","18","Educación Física","Prueba 4","4,9","86%","Copia prueba a un compañero."
"Marianela Selena Pacheco Cadenas","1ro Medio A","18","Ciencias","Laboratorio 1","6,6","86%","Copia prueba a un compañero."
"Marianela Selena Pacheco Cadenas","1ro Medio A","18","Ciencias","Laboratorio 2","4,3","86%","Copia prueba a un compañero."
"Marianela Selena Pacheco Cadenas","1ro Medio A","18","Ciencias","Ensayo 3","6,3","86%","Copia prueba a un compañero."
"Marianela Selena Pacheco Cadenas","1ro Medio A","18","Ciencias","Control 4","6,8","86%","Copia prueba a un compañero."
"Manu Blazquez-Reguera","2do Medio A","16","Inglés","Tarea 1","3,5","98%","Muy responsable y puntual con sus entregas."
"Manu Blazquez-Reguera","2do Medio A","16","Inglés","Tarea 2","5,3","98%","Muy responsable y puntual con sus entregas."
"Manu Blazquez-Reguera","2do Medio A","16","Inglés","Control 3","5,3","98%","Muy responsable y puntual con sus entregas."
"Manu Blazquez-Reguera","2do Medio A","16","Inglés","Exposición 4","4,0","98%","Muy responsable y puntual con sus entregas."
"Manu Blazquez-Reguera","2do Medio A","16","Lenguaje","Control 1","6,8","98%","Muy responsable y puntual con sus entregas."
"Manu Blazquez-Reguera","2do Medio A","16","Lenguaje","Tarea 2","3,8","98%","Muy responsable y puntual con sus entregas."
"Manu Blazquez-Reguera","2do Medio A","16","Lenguaje","Exposición 3","5,1","98%","Muy responsable y puntual con sus entregas."
"Manu Blazquez-Reguera","2do Medio A","16","Ciencias","Control 1","4,1","98%","Muy responsable y puntual con sus entregas."
"Manu Blazquez-Reguera","2do Medio A","16","Ciencias","Laboratorio 2","3,6","98%","Muy responsable y puntual con sus entregas."
"Manu Blazquez-Reguera","2do Medio A","16","Ciencias","Ensayo 3","5,8","98%","Muy responsable y puntual con sus entregas."
"Manu Blazquez-Reguera","2do Medio A","16","Ciencias","Control 4","6,9","98%","Muy responsable y puntual con sus entregas."
"Manu Blazquez-Reguera","2do Medio A","16","Historia","Ensayo 1","7,0","98%","Muy responsable y puntual con sus entregas."
"Manu Blazquez-Reguera","2do Medio A","16","Historia","Control 2","3,2","98%","Muy responsable y puntual con sus entregas."
"Manu Blazquez-Reguera","2do Medio A","16","Historia","Exposición 3","5,3","98%","Muy responsable y puntual con sus entregas."
"Manu Blazquez-Reguera","2do Medio A","16","Historia","Prueba 4","4,3","98%","Muy responsable y puntual con sus entregas."
"Manu Blazquez-Reguera","2do Medio A","16","Educación Física","Exposición 1","3,6","98%","Muy responsable y puntual con sus entregas."
"Manu Blazquez-Reguera","2do Medio A","16","Educación Física","Control 2","4,7","98%","Muy responsable y puntual con sus entregas."
"Manu Blazquez-Reguera","2do Medio A","16","Educación Física","Ensayo 3","5,6","98%","Muy responsable y puntual con sus entregas."
"Manu Blazquez-Reguera","2do Medio A","16","Educación Física","Control 4","4,7","98%","Muy responsable y puntual con sus entregas."
"Constanza Duque Badía","1ro Medio B","14","Matemáticas","Tarea 1","6,7","99%","Copia prueba a un compañero."
"Constanza Duque Badía","1ro Medio B","14","Matemáticas","Laboratorio 2","3,2","99%","Copia prueba a un compañero."
"Constanza Duque Badía","1ro Medio B","14","Matemáticas","Laboratorio 3","6,9","99%","Copia prueba a un compañero."
"Constanza Duque Badía","1ro Medio B","14","Matemáticas","Tarea 4","5,6","99%","Copia prueba a un compañero."
"Constanza Duque Badía","1ro Medio B","14","Historia","Ensayo 1","4,8","99%","Copia prueba a un compañero."
"Constanza Duque Badía","1ro Medio B","14","Historia","Exposición 2","3,3","99%","Copia prueba a un compañero."
"Constanza Duque Badía","1ro Medio B","14","Historia","Exposición 3","4,0","99%","Copia prueba a un compañero."
"Constanza Duque Badía","1ro Medio B","14","Historia","Tarea 4","3,5","99%","Copia prueba a un compañero."
"Constanza Duque Badía","1ro Medio B","14","Lenguaje","Control 1","4,2","99%","Copia prueba a un compañero."
"Constanza Duque Badía","1ro Medio B","14","Lenguaje","Prueba 2","6,8","99%","Copia prueba a un compañero."
"Perla Pera Fernandez","1ro Medio B","17","Ciencias","Laboratorio 1","6,4","99%","Creativo y con gran potencial."
"Perla Pera Fernandez","1ro Medio B","17","Ciencias","Tarea 2","3,7","99%","Creativo y con gran potencial."
"Perla Pera Fernandez","1ro Medio B","17","Educación Física","Exposición 1","5,3","99%","Creativo y con gran potencial."
"Perla Pera Fernandez","1ro Medio B","17","Educación Física","Laboratorio 2","6,0","99%","Creativo y con gran potencial."
"Perla Pera Fernandez","1ro Medio B","17","Educación Física","Laboratorio 3","3,2","99%","Creativo y con gran potencial."
"Perla Pera Fernandez","1ro Medio B","17","Historia","Ensayo 1","6,0","99%","Creativo y con gran potencial."
"Perla Pera Fernandez","1ro Medio B","17","Historia","Control 2","4,4","99%","Creativo y con gran potencial."
"Perla Pera Fernandez","1ro Medio B","17","Historia","Ensayo 3","3,8","99%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Historia","Prueba 1","5,3","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Historia","Tarea 2","6,1","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Historia","Prueba 3","3,9","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Historia","Control 4","4,7","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Lenguaje","Tarea 1","3,3","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Lenguaje","Prueba 2","5,0","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Educación Física","Prueba 1","5,9","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Educación Física","Exposición 2","5,4","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Educación Física","Laboratorio 3","3,1","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Educación Física","Laboratorio 4","6,6","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Ciencias","Laboratorio 1","5,6","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Ciencias","Exposición 2","3,5","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Inglés","Control 1","4,7","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Inglés","Ensayo 2","5,4","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Inglés","Tarea 3","4,0","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Inglés","Exposición 4","3,8","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Matemáticas","Laboratorio 1","4,6","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Matemáticas","Control 2","3,4","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Matemáticas","Tarea 3","5,3","92%","Creativo y con gran potencial."
"Araceli Baró","4to Medio A","16","Matemáticas","Ensayo 4","4,6","92%","Creativo y con gran potencial."
"Mateo del Iriarte","1ro Medio B","17","Lenguaje","Tarea 1","6,4","84%","Ha mejorado notablemente su rendimiento."
"Mateo del Iriarte","1ro Medio B","17","Lenguaje","Tarea 2","4,4","84%","Ha mejorado notablemente su rendimiento."
"Mateo del Iriarte","1ro Medio B","17","Lenguaje","Exposición 3","4,2","84%","Ha mejorado notablemente su rendimiento."
"Mateo del Iriarte","1ro Medio B","17","Educación Física","Control 1","3,6","84%","Ha mejorado notablemente su rendimiento."
"Mateo del Iriarte","1ro Medio B","17","Educación Física","Laboratorio 2","6,9","84%","Ha mejorado notablemente su rendimiento."
"Mateo del Iriarte","1ro Medio B","17","Educación Física","Exposición 3","5,6","84%","Ha mejorado notablemente su rendimiento."
"Mateo del Iriarte","1ro Medio B","17","Educación Física","Tarea 4","3,0","84%","Ha mejorado notablemente su rendimiento."
"Mateo del Iriarte","1ro Medio B","17","Matemáticas","Control 1","4,2","84%","Ha mejorado notablemente su rendimiento."
"Mateo del Iriarte","1ro Medio B","17","Matemáticas","Prueba 2","5,5","84%","Ha mejorado notablemente su rendimiento."
"Anselma Segovia-Gomila","1ro Medio A","17","Inglés","Ensayo 1","5,5","97%","Creativo y con gran potencial."
"Anselma Segovia-Gomila","1ro Medio A","17","Inglés","Prueba 2","3,2","97%","Creativo y con gran potencial."
"Anselma Segovia-Gomila","1ro Medio A","17","Inglés","Prueba 3","6,2","97%","Creativo y con gran potencial."
"Anselma Segovia-Gomila","1ro Medio A","17","Educación Física","Laboratorio 1","6,4","97%","Creativo y con gran potencial."
"Anselma Segovia-Gomila","1ro Medio A","17","Educación Física","Laboratorio 2","4,7","97%","Creativo y con gran potencial."
"Anselma Segovia-Gomila","1ro Medio A","17","Educación Física","Tarea 3","5,3","97%","Creativo y con gran potencial."
"Anselma Segovia-Gomila","1ro Medio A","17","Educación Física","Prueba 4","4,4","97%","Creativo y con gran potencial."
"Anselma Segovia-Gomila","1ro Medio A","17","Matemáticas","Tarea 1","6,9","97%","Creativo y con gran potencial."
"Anselma Segovia-Gomila","1ro Medio A","17","Matemáticas","Laboratorio 2","6,6","97%","Creativo y con gran potencial."
"Anselma Segovia-Gomila","1ro Medio A","17","Matemáticas","Laboratorio 3","6,7","97%","Creativo y con gran potencial."
"Anselma Segovia-Gomila","1ro Medio A","17","Ciencias","Ensayo 1","7,0","97%","Creativo y con gran potencial."
"Anselma Segovia-Gomila","1ro Medio A","17","Ciencias","Tarea 2","5,6","97%","Creativo y con gran potencial."
"Anselma Segovia-Gomila","1ro Medio A","17","Ciencias","Laboratorio 3","5,1","97%","Creativo y con gran potencial."
"Anselma Segovia-Gomila","1ro Medio A","17","Ciencias","Ensayo 4","4,6","97%","Creativo y con gran potencial."
"Lorenza Seguí Luna","8vo Básico B","14","Educación Física","Tarea 1","4,2","98%","Presenta dificultades para seguir instrucciones."
"Lorenza Seguí Luna","8vo Básico B","14","Educación Física","Ensayo 2","6,4","98%","Presenta dificultades para seguir instrucciones."
"Lorenza Seguí Luna","8vo Básico B","14","Historia","Exposición 1","3,1","98%","Presenta dificultades para seguir instrucciones."
"Lorenza Seguí Luna","8vo Básico B","14","Historia","Laboratorio 2","6,9","98%","Presenta dificultades para seguir instrucciones."
"Lorenza Seguí Luna","8vo Básico B","14","Historia","Exposición 3","6,0","98%","Presenta dificultades para seguir instrucciones."
"Lorenza Seguí Luna","8vo Básico B","14","Historia","Exposición 4","5,5","98%","Presenta dificultades para seguir instrucciones."
"Lorenza Seguí Luna","8vo Básico B","14","Matemáticas","Exposición 1","4,1","98%","Presenta dificultades para seguir instrucciones."
"Lorenza Seguí Luna","8vo Básico B","14","Matemáticas","Ensayo 2","3,3","98%","Presenta dificultades para seguir instrucciones."
"Lorenza Seguí Luna","8vo Básico B","14","Matemáticas","Prueba 3","5,8","98%","Presenta dificultades para seguir instrucciones."
"Gala Reguera Heras","8vo Básico A","16","Historia","Control 1","5,3","81%","Ha mejorado notablemente su rendimiento."
"Gala Reguera Heras","8vo Básico A","16","Historia","Prueba 2","6,2","81%","Ha mejorado notablemente su rendimiento."
"Gala Reguera Heras","8vo Básico A","16","Historia","Ensayo 3","3,3","81%","Ha mejorado notablemente su rendimiento."
"Gala Reguera Heras","8vo Básico A","16","Historia","Ensayo 4","3,1","81%","Ha mejorado notablemente su rendimiento."
"Gala Reguera Heras","8vo Básico A","16","Lenguaje","Tarea 1","5,0","81%","Ha mejorado notablemente su rendimiento."
"Gala Reguera Heras","8vo Básico A","16","Lenguaje","Tarea 2","6,0","81%","Ha mejorado notablemente su rendimiento."
"Gala Reguera Heras","8vo Básico A","16","Lenguaje","Exposición 3","4,5","81%","Ha mejorado notablemente su rendimiento."
"Gala Reguera Heras","8vo Básico A","16","Lenguaje","Exposición 4","3,5","81%","Ha mejorado notablemente su rendimiento."
"Gala Reguera Heras","8vo Básico A","16","Matemáticas","Control 1","5,4","81%","Ha mejorado notablemente su rendimiento."
"Gala Reguera Heras","8vo Básico A","16","Matemáticas","Control 2","4,5","81%","Ha mejorado notablemente su rendimiento."
"Gala Reguera Heras","8vo Básico A","16","Ciencias","Control 1","3,4","81%","Ha mejorado notablemente su rendimiento."
"Gala Reguera Heras","8vo Básico A","16","Ciencias","Laboratorio 2","6,6","81%","Ha mejorado notablemente su rendimiento."
"Gala Reguera Heras","8vo Básico A","16","Ciencias","Ensayo 3","3,8","81%","Ha mejorado notablemente su rendimiento."
"Gala Reguera Heras","8vo Básico A","16","Ciencias","Control 4","6,2","81%","Ha mejorado notablemente su rendimiento."
"Cándida Asenjo","2do Medio A","14","Matemáticas","Laboratorio 1","4,7","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Matemáticas","Laboratorio 2","6,0","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Matemáticas","Ensayo 3","3,7","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Matemáticas","Ensayo 4","5,3","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Historia","Prueba 1","6,2","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Historia","Tarea 2","3,9","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Historia","Control 3","4,7","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Ciencias","Laboratorio 1","4,1","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Ciencias","Ensayo 2","4,5","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Ciencias","Tarea 3","3,0","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Ciencias","Tarea 4","3,0","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Educación Física","Ensayo 1","5,4","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Educación Física","Tarea 2","3,2","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Educación Física","Exposición 3","5,7","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Lenguaje","Ensayo 1","5,9","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Lenguaje","Ensayo 2","6,4","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Lenguaje","Prueba 3","3,1","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Inglés","Prueba 1","5,6","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Inglés","Laboratorio 2","4,1","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Inglés","Control 3","6,8","99%","Excelente participación en clases."
"Cándida Asenjo","2do Medio A","14","Inglés","Exposición 4","3,3","99%","Excelente participación en clases."
"Cristian Arnau","8vo Básico A","17","Inglés","Tarea 1","6,9","99%","Muy responsable y puntual con sus entregas."
"Cristian Arnau","8vo Básico A","17","Inglés","Ensayo 2","4,4","99%","Muy responsable y puntual con sus entregas."
"Cristian Arnau","8vo Básico A","17","Ciencias","Control 1","6,0","99%","Muy responsable y puntual con sus entregas."
"Cristian Arnau","8vo Básico A","17","Ciencias","Laboratorio 2","4,9","99%","Muy responsable y puntual con sus entregas."
"Cristian Arnau","8vo Básico A","17","Ciencias","Control 3","6,0","99%","Muy responsable y puntual con sus entregas."
"Cristian Arnau","8vo Básico A","17","Educación Física","Control 1","4,5","99%","Muy responsable y puntual con sus entregas."
"Cristian Arnau","8vo Básico A","17","Educación Física","Control 2","6,4","99%","Muy responsable y puntual con sus entregas."
"Cristian Arnau","8vo Básico A","17","Educación Física","Laboratorio 3","5,7","99%","Muy responsable y puntual con sus entregas."
"Cristian Arnau","8vo Básico A","17","Matemáticas","Exposición 1","6,2","99%","Muy responsable y puntual con sus entregas."
"Cristian Arnau","8vo Básico A","17","Matemáticas","Tarea 2","3,6","99%","Muy responsable y puntual con sus entregas."
"Cristian Arnau","8vo Básico A","17","Matemáticas","Ensayo 3","6,6","99%","Muy responsable y puntual con sus entregas."
"Cristian Arnau","8vo Básico A","17","Matemáticas","Ensayo 4","3,8","99%","Muy responsable y puntual con sus entregas."
"Cristian Arnau","8vo Básico A","17","Lenguaje","Ensayo 1","4,0","99%","Muy responsable y puntual con sus entregas."
"Cristian Arnau","8vo Básico A","17","Lenguaje","Prueba 2","4,3","99%","Muy responsable y puntual con sus entregas."
"Cristian Arnau","8vo Básico A","17","Lenguaje","Prueba 3","5,0","99%","Muy responsable y puntual con sus entregas."
"Fausto del Iborra","1ro Medio A","15","Educación Física","Ensayo 1","6,6","86%","A menudo no trae sus materiales de trabajo."
"Fausto del Iborra","1ro Medio A","15","Educación Física","Prueba 2","4,8","86%","A menudo no trae sus materiales de trabajo."
"Fausto del Iborra","1ro Medio A","15","Inglés","Control 1","4,8","86%","A menudo no trae sus materiales de trabajo."
"Fausto del Iborra","1ro Medio A","15","Inglés","Ensayo 2","5,7","86%","A menudo no trae sus materiales de trabajo."
"Fausto del Iborra","1ro Medio A","15","Inglés","Exposición 3","5,2","86%","A menudo no trae sus materiales de trabajo."
"Fausto del Iborra","1ro Medio A","15","Inglés","Laboratorio 4","4,6","86%","A menudo no trae sus materiales de trabajo."
"Fausto del Iborra","1ro Medio A","15","Matemáticas","Ensayo 1","6,3","86%","A menudo no trae sus materiales de trabajo."
"Fausto del Iborra","1ro Medio A","15","Matemáticas","Control 2","5,3","86%","A menudo no trae sus materiales de trabajo."
"Fito Bastida Osorio","2do Medio A","16","Lenguaje","Laboratorio 1","6,3","91%","Excelente participación en clases."
"Fito Bastida Osorio","2do Medio A","16","Lenguaje","Laboratorio 2","5,3","91%","Excelente participación en clases."
"Fito Bastida Osorio","2do Medio A","16","Lenguaje","Exposición 3","6,5","91%","Excelente participación en clases."
"Fito Bastida Osorio","2do Medio A","16","Lenguaje","Control 4","5,2","91%","Excelente participación en clases."
